ID,NAtoms,Ne,Homo-4,Homo-3,Homo-2,Homo-1,Homo,Lumo,Lumo+1,Lumo+2,Lumo+3,Lumo+4,CIe,HF,ET,EV,EJ,EK,ENuc,Dipole,Factor
AC0123,17,56,-0.46406,-0.45665,-0.43561,-0.40761,-0.34095,0.04004,0.05075,0.05481,0.0563,0.06883,-1.3576043,-536.5212453063,9.574186964285714,-33.29449603571429,9.743290714285717,-0.93829275,5.334574589285714,1.4417,2
AC0124,20,64,-0.46845,-0.45464,-0.44721,-0.42702,-0.34019,0.04029,0.05047,0.05348,0.0555,0.06755,-1.5656049,-575.5976200201,8.987166453125,-33.1258148125,10.104050703125,-0.913784796875,5.954669640625,1.4491,2
AC0126,16,56,-0.48248,-0.46306,-0.42774,-0.37539,-0.33926,0.03775,0.04924,0.05267,0.05798,0.07174,-1.3866309,-552.5127699123,9.859076,-34.122553375,9.950574321428572,-0.9572935714285714,5.4038971785714285,2.4387,2
AC0127,19,64,-0.47783,-0.46236,-0.43697,-0.3728,-0.33447,0.03693,0.04963,0.0531,0.0551,0.06752,-1.595267,-591.5897446838,9.23641178125,-33.958805078125,10.340113328125,-0.9304135625,6.069103765625,2.2551,2
AC0129,15,56,-0.48552,-0.46412,-0.45194,-0.40297,-0.34839,0.0394,0.04911,0.05585,0.05787,0.07245,-1.4052815,-572.3507565282,10.212735267857145,-35.06682214285714,10.170523125,-0.9798657142857145,5.44288025,1.8377,2
AC0130,18,64,-0.48593,-0.47055,-0.44925,-0.40305,-0.34285,0.03955,0.04948,0.05465,0.05566,0.06738,-1.6121113,-611.4285306701,9.54593425,-34.7465479375,10.512986328125,-0.950223328125,6.084279890625,1.7117,2
AC0132,6,26,-0.60525,-0.58997,-0.52649,-0.45929,-0.3581,0.0399,0.05823,0.07161,0.07456,0.10256,-0.57757507,-437.7506244192,16.83123576923077,-44.29939615384615,9.699882807692308,-1.216389153846154,2.148104269230769,1.6709,2
AC0133,9,34,-0.57559,-0.56327,-0.49092,-0.43378,-0.33687,0.0421,0.05163,0.06777,0.07086,0.08742,-0.7842582,-476.7951345618,14.01739726470588,-39.722058558823534,9.554075147058825,-1.1040818823529412,3.231281705882353,1.7501,2
AC0134,9,34,-0.57557,-0.55308,-0.52601,-0.42839,-0.28448,0.03827,0.05427,0.06146,0.06479,0.08394,-0.79256941,-476.6902906072,14.012444676470588,-39.88951076470588,9.626072911764703,-1.102853,3.3335435,2.8977,2
AC0135,7,32,-0.60157,-0.58794,-0.45649,-0.41632,-0.36119,0.03589,0.05533,0.05709,0.07276,0.07758,-0.74552466,-475.5304635386,14.85470365625,-41.21374,9.65916640625,-1.14843775,2.98798071875,3.6026,2
AC0138,16,68,-0.5021,-0.44862,-0.38768,-0.34885,-0.31846,0.03719,0.04715,0.05336,0.06113,0.06536,-1.7551592,-704.3252015234,10.349038161764708,-37.00404488235294,11.017182411764706,-0.9892920588235294,6.26939280882353,1.9632,2
AC0139,15,66,-0.45426,-0.4194,-0.40551,-0.3844,-0.30902,0.03726,0.04668,0.05003,0.06043,0.06974,-1.6943386,-683.3614142696,10.34548553030303,-36.76140242424242,10.888201257575757,-0.988845409090909,6.162600227272727,1.4388,2
AC0140,14,66,-0.46782,-0.44813,-0.41559,-0.39753,-0.33686,0.03864,0.0447,0.05344,0.06363,0.06917,-1.7214991,-699.3676454,10.587333666666666,-37.444357636363634,11.049605848484848,-1.0050663787878786,6.216005015151515,1.3138,2
AC0141,13,48,-0.51052,-0.46613,-0.42843,-0.40849,-0.33501,0.04086,0.05053,0.05727,0.06076,0.0758,-1.1631109,-553.6852886407,11.528113604166668,-36.63233816666666,9.908995854166667,-1.0136155625,4.673734104166667,1.7508,2
AC0142,16,56,-0.46656,-0.45446,-0.43641,-0.41486,-0.3313,0.04083,0.04974,0.05564,0.05914,0.06942,-1.3713937,-592.7342308507,10.577869892857144,-35.66214217857143,10.148693892857144,-0.9745124464285714,5.325551,1.8201,2
AC0143,19,64,-0.47298,-0.4586,-0.45273,-0.41666,-0.33176,0.04065,0.04969,0.05396,0.05733,0.06819,-1.5791256,-631.8097999107,9.865367375,-35.20779240625,10.463964484375,-0.945479046875,5.951911484375,1.8555,2
AC0145,15,56,-0.4843,-0.46102,-0.43167,-0.37484,-0.3326,0.03769,0.04735,0.05444,0.06091,0.07057,-1.4000018,-608.7270771831,10.862746375,-36.44104783928572,10.331142303571427,-0.9935286071428572,5.370561410714286,2.956,2
AC0146,18,64,-0.48448,-0.45155,-0.43064,-0.37103,-0.33191,0.03715,0.05016,0.05395,0.05628,0.06844,-1.6093723,-647.8038072637,10.114659,-36.07009440625,10.7148,-0.96211946875,6.080820375,2.4289,2
AC0148,14,56,-0.48075,-0.47411,-0.45447,-0.40557,-0.34053,0.03768,0.04797,0.05656,0.06023,0.0713,-1.4190428,-628.5633316278,11.216338232142858,-37.39967196428571,10.55737175,-1.01605275,5.417669535714286,3.3367,2
AC0149,17,64,-0.48826,-0.46704,-0.45176,-0.39724,-0.34168,0.04137,0.04976,0.05408,0.05968,0.06812,-1.6268335,-667.6444170736,10.424123453125,-36.902321984375,10.909433046875,-0.981899859375,6.1187213125,1.2266,2
AC0151,5,26,-0.61626,-0.61626,-0.5422,-0.43654,-0.43654,0.03826,0.07059,0.07059,0.08577,0.13388,-0.51495547,-499.1399014253,19.19446307692308,-49.54568165384615,10.498473153846154,-1.2998442307692306,1.9549011538461536,2.174,2
AC0152,15,50,-0.48718,-0.48671,-0.48563,-0.33379,-0.32363,0.03867,0.04899,0.04926,0.06501,0.06645,-1.3191675,-269.8218589676,5.38756474,-23.28612722,7.91820876,-0.7830966600000001,5.36701318,0.4004,2
AC0153,18,58,-0.47906,-0.4784,-0.47716,-0.32702,-0.31645,0.03841,0.0484,0.04858,0.0642,0.06624,-1.5283811,-308.8692253305,5.316800913793104,-24.260180224137933,8.457859775862069,-0.7771054482758621,5.937293534482759,0.6588,2
AC0156,16,58,-0.50223,-0.48692,-0.47591,-0.33406,-0.30993,0.03687,0.04565,0.04912,0.06283,0.06803,-1.5780292,-344.7107202688,5.933521827586207,-25.856063965517244,8.812465534482758,-0.8175138620689656,5.984302172413793,1.0437,2
AC0157,16,58,-0.50686,-0.48809,-0.47065,-0.33406,-0.31223,0.03612,0.04577,0.05137,0.06411,0.06927,-1.5767453,-344.7110015234,5.933506,-25.693927810344828,8.730713672413794,-0.8175073965517242,5.9039223965517245,1.769,2
AC0158,16,58,-0.50431,-0.48735,-0.46978,-0.34058,-0.30588,0.03644,0.04485,0.05129,0.06304,0.06943,-1.577259,-344.7095626812,5.93349501724138,-25.654510827586208,8.7113815,-0.8174953620689656,5.8838613448275865,1.4375,2
AC0160,17,58,-0.49694,-0.48115,-0.43853,-0.32659,-0.29125,0.03797,0.04763,0.04918,0.06395,0.0652,-1.5566821,-324.8752221729,5.59206274137931,-24.86380475862069,8.560293310344827,-0.7957528448275861,5.905904603448276,1.3639,2
AC0162,15,58,-0.51581,-0.50111,-0.49658,-0.34413,-0.33336,0.03729,0.04644,0.05098,0.06514,0.07412,-1.5829818,-368.7104385205,6.3473774655172415,-26.812766603448274,8.998662137931035,-0.8429445344827586,5.952595034482759,1.5815,2
AC0163,15,58,-0.52097,-0.50045,-0.49528,-0.34401,-0.33494,0.03624,0.04655,0.0527,0.06507,0.06897,-1.5823768,-368.7101835171,6.34734974137931,-26.64901970689656,8.9163695,-0.8429281724137931,5.87115651724138,2.1382,2
AC0165,17,66,-0.48764,-0.46473,-0.37088,-0.33993,-0.3297,0.03705,0.04656,0.05009,0.06475,0.06818,-1.6521657,-611.1422277505,9.252146090909092,-34.07307225757575,10.381634075757576,-0.941901893939394,6.121463272727272,1.4487,2
AC0166,17,66,-0.4823,-0.46923,-0.37162,-0.33766,-0.32973,0.03666,0.04702,0.05014,0.06459,0.06903,-1.650317,-611.1441042432,9.252159454545454,-33.8366251969697,10.263491303030303,-0.9418885303030304,6.003103818181819,1.7604,2
AC0167,17,66,-0.48132,-0.47092,-0.37007,-0.33999,-0.32871,0.03633,0.04634,0.05005,0.06369,0.06851,-1.6499449,-611.1445848013,9.25216253030303,-33.782592,10.23650512121212,-0.9418988787878788,5.976056803030303,1.8242,2
AC0168,16,66,-0.49315,-0.46419,-0.39801,-0.33612,-0.31573,0.03726,0.04637,0.04974,0.06486,0.0678,-1.6673897,-667.3605384491,10.103850212121213,-36.07493178787879,10.721384636363638,-0.9727170151515152,6.110890636363636,1.5288,2
AC0169,16,66,-0.4954,-0.46547,-0.41035,-0.3366,-0.30562,0.03733,0.04542,0.05095,0.06379,0.06971,-1.6658244,-667.3618707388,10.103864848484848,-35.83811651515151,10.602771515151517,-0.9727392121212122,5.992675863636364,1.3541,2
AC0170,16,66,-0.49142,-0.46035,-0.36769,-0.34337,-0.33143,0.03604,0.04819,0.04844,0.06298,0.0677,-1.664455,-667.3622176707,10.103806803030304,-35.75729706060606,10.563152287878788,-0.9726765606060606,5.951465772727273,2.1993,2
AC0171,15,66,-0.49971,-0.46656,-0.45203,-0.34298,-0.33207,0.03694,0.04575,0.05177,0.0657,0.07303,-1.6052811,-728.7513025367,11.034804424242424,-38.2071246969697,11.06742056060606,-1.0055618636363637,6.068775181818181,1.7792,2
AC0172,15,66,-0.50188,-0.4612,-0.45289,-0.34348,-0.33233,0.03646,0.04642,0.0537,0.06644,0.06669,-1.6037481,-728.7516574773,11.03478406060606,-37.94998868181818,10.93856043939394,-1.0055448333333334,5.940497242424242,2.3046,2
AC0173,15,66,-0.50312,-0.45923,-0.45226,-0.34988,-0.32686,0.03586,0.04693,0.05235,0.06566,0.06749,-1.6037642,-728.7513658191,11.034775212121213,-37.89275792424242,10.910049772727271,-1.005550393939394,5.9117959696969695,2.5068,2
AC0219,12,44,-0.56279,-0.541,-0.50696,-0.38342,-0.31386,0.03876,0.0483,0.05464,0.06697,0.07281,-1.2075053,-267.7533014689,6.074858931818182,-24.254756295454545,7.907173659090909,-0.8250895454545454,5.012510954545454,1.1424,2
AC0220,15,52,-0.53566,-0.53304,-0.48999,-0.36936,-0.30787,0.03878,0.04794,0.0548,0.06694,0.0685,-1.414636,-306.803491351,5.89025425,-24.951178519230773,8.390361173076924,-0.8120025961538461,5.582498538461538,1.4376,2
AC0221,15,52,-0.54638,-0.53212,-0.49715,-0.37805,-0.30128,0.03778,0.04778,0.05393,0.0671,0.07073,-1.4134437,-306.8083482857,5.890238538461538,-24.86093723076923,8.345589519230769,-0.8120073653846155,5.53695601923077,0.9215,2
AC0222,15,52,-0.54423,-0.53209,-0.49868,-0.37896,-0.3006,0.03867,0.04865,0.05293,0.06881,0.07086,-1.4144923,-306.8067035336,5.890256788461539,-24.990071673076923,8.410089461538462,-0.8120168076923077,5.601613307692308,1.0023,2
AC0223,13,52,-0.55678,-0.54176,-0.50284,-0.3645,-0.31036,0.03714,0.04532,0.05577,0.06649,0.07646,-1.464429,-342.6351237581,6.577932153846154,-26.70498280769231,8.77292825,-0.8570288076923076,5.6220142115384615,0.7064,2
AC0224,13,52,-0.55689,-0.54119,-0.51266,-0.38681,-0.29837,0.03836,0.04888,0.05304,0.06544,0.07356,-1.4619094,-342.6454669394,6.577833038461539,-26.630082980769227,8.733651961538461,-0.8571295192307692,5.586391596153846,0.8511,2
AC0225,13,52,-0.56039,-0.54122,-0.50938,-0.38913,-0.29523,0.03886,0.0489,0.05109,0.0665,0.07593,-1.4630367,-342.6432642997,6.577844307692308,-26.76076344230769,8.799716346153845,-0.8571259230769231,5.651035153846154,0.6106,2
AC0226,14,52,-0.53628,-0.50132,-0.48941,-0.34073,-0.28537,0.03563,0.04711,0.05449,0.06676,0.07282,-1.444829,-322.7972206198,6.196975307692307,-25.79087282692308,8.588595596153846,-0.8328389807692307,5.630502057692308,2.3206,2
AC0227,14,52,-0.53398,-0.50541,-0.4803,-0.37665,-0.28113,0.03683,0.0466,0.05404,0.06618,0.07552,-1.4417034,-322.810514813,6.197127019230769,-25.69780859615385,8.541038403846155,-0.8328262692307693,5.584574942307692,1.5946,2
AC0228,14,52,-0.5315,-0.50248,-0.47287,-0.37908,-0.26601,0.03627,0.04767,0.05274,0.06743,0.07614,-1.4429977,-322.8038955067,6.196911961538461,-25.836156903846152,8.611011326923077,-0.8328843269230769,5.653350711538462,1.6108,2
AC0229,12,52,-0.57749,-0.55694,-0.51559,-0.39125,-0.32615,0.03856,0.0498,0.05376,0.07214,0.07967,-1.4703994,-366.6320460755,7.039429634615384,-27.76660203846154,8.976964326923078,-0.8853529807692309,5.584944788461538,1.3983,2
AC0230,12,52,-0.57819,-0.55263,-0.5236,-0.40096,-0.32232,0.03592,0.0492,0.05664,0.06899,0.08415,-1.4689728,-366.6389654999,7.03922826923077,-27.701932346153846,8.942132076923077,-0.8854033461538461,5.555226019230769,2.5248,2
AC0231,12,52,-0.57696,-0.55772,-0.52224,-0.40108,-0.32075,0.03719,0.04747,0.05826,0.07089,0.08352,-1.4696271,-366.6377879059,7.039271211538462,-27.837915,9.010752865384616,-0.8854171730769231,5.622581384615385,2.2778,2
AC0232,14,60,-0.5194,-0.50953,-0.38671,-0.37491,-0.32187,0.03795,0.05042,0.05342,0.0689,0.06907,-1.5376145,-609.0812541599,10.14277345,-35.4852999,10.4308489,-0.9886791833333334,5.749002516666667,1.4313,2
AC0233,14,60,-0.52284,-0.50364,-0.39747,-0.38143,-0.30933,0.03634,0.04759,0.05423,0.06697,0.06944,-1.5377266,-609.0778868721,10.142762283333331,-35.322535083333335,10.350058616666669,-0.9885848166666666,5.667000883333333,2.0272,2
AC0234,14,60,-0.5212,-0.49593,-0.38815,-0.37935,-0.31837,0.03749,0.04916,0.05272,0.06753,0.06882,-1.5379229,-609.0805125478,10.142783683333333,-35.54608975,10.462276583333333,-0.9886329833333334,5.778320566666666,1.4437,2
AC0235,13,60,-0.52574,-0.48961,-0.39817,-0.36669,-0.32165,0.03797,0.05019,0.05353,0.06642,0.07409,-1.5524469,-665.2954056944,11.079520316666668,-37.66119746666666,10.792078166666666,-1.0225315333333334,5.723873766666667,1.3687,2
AC0236,13,60,-0.52133,-0.49453,-0.39565,-0.38354,-0.31577,0.03634,0.05002,0.05273,0.06606,0.07017,-1.552516,-665.2951892313,11.079500466666667,-37.51316615,10.717957066666663,-1.0224798166666669,5.649935283333334,2.0471,2
AC0237,13,60,-0.52111,-0.49032,-0.39195,-0.38397,-0.31731,0.03691,0.04795,0.05188,0.06709,0.07144,-1.5533415,-665.295626374,11.079532,-37.7408029,10.83222625,-1.0225063833333334,5.7632906,1.9796,2
AC0238,12,60,-0.5305,-0.50746,-0.45727,-0.38135,-0.32471,0.03895,0.04985,0.05471,0.07304,0.07787,-1.491831,-726.6798111868,12.103486233333332,-40.00728386666666,11.172259816666667,-1.0586504666666667,5.6788581,1.2688,2
AC0239,12,60,-0.52371,-0.49981,-0.47168,-0.39656,-0.31742,0.036,0.04963,0.05693,0.06913,0.08243,-1.4913155,-726.6793953234,12.103389733333334,-39.86181153333334,11.098498616666664,-1.0586247333333334,5.607224666666666,2.3737,2
AC0240,12,60,-0.52063,-0.49779,-0.47147,-0.39806,-0.31632,0.03685,0.04741,0.05785,0.07111,0.07955,-1.4921542,-726.6794834651,12.103427666666668,-40.08916106666666,11.21258505,-1.0586443333333333,5.72046795,2.2216,2
AC0257,19,66,-0.49833,-0.43759,-0.43203,-0.37661,-0.2978,0.0385,0.04622,0.05214,0.05824,0.0635,-1.7921363,-383.6966022834,5.8038114848484845,-26.41497656060606,9.184454075757577,-0.8081451818181817,6.421271303030303,0.9547,2
AC0258,19,66,-0.4992,-0.43522,-0.42199,-0.37774,-0.30052,0.03907,0.0466,0.05043,0.05826,0.06464,-1.7938439,-383.6941197701,5.803811909090909,-26.66903321212121,9.311926333333332,-0.8081371060606061,6.547884818181818,0.9736,2
AC0286,15,52,-0.54876,-0.49533,-0.47524,-0.3698,-0.30995,0.03797,0.04842,0.05364,0.06377,0.06547,-1.4103973,-306.784227643,5.889867326923077,-24.930942980769228,8.381289326923078,-0.8121221730769231,5.572211826923077,1.2693,2
AC0287,18,60,-0.51158,-0.47988,-0.4655,-0.36881,-0.31246,0.03808,0.04816,0.05257,0.05895,0.06498,-1.619123,-345.8348988031,5.754470616666667,-25.77443785,8.901085233333333,-0.8024076166666667,6.157374633333333,1.2292,2
AC0291,16,58,-0.50956,-0.48585,-0.44752,-0.37467,-0.28333,0.03862,0.04578,0.05172,0.06301,0.07051,-1.5795648,-344.6598983003,5.932511206896551,-25.89500560344828,8.827526637931035,-0.8171689310344827,6.0097246551724135,0.294,2
AC0292,16,60,-0.51729,-0.48199,-0.45138,-0.37258,-0.32973,0.0365,0.04762,0.05098,0.06403,0.06704,-1.6688331,-381.6726668866,6.35060205,-27.308933266666667,9.241189233333332,-0.8413237666666666,6.197254633333333,1.8289,2
AC0296,14,58,-0.53253,-0.52494,-0.41835,-0.39404,-0.35776,0.03354,0.04215,0.05608,0.06503,0.07078,-1.6263893,-380.5312801044,6.549590672413793,-27.454180344827588,9.161101948275864,-0.8576338448275862,6.040237413793104,4.0195,2
AC0297,17,60,-0.50793,-0.48217,-0.40551,-0.36686,-0.32131,0.03799,0.04852,0.05248,0.05971,0.06646,-1.6489859,-361.8359151671,6.0205204666666665,-26.49098375,9.066882516666668,-0.8202324999999999,6.1932147,1.1216,2
AC0301,15,60,-0.55074,-0.50602,-0.49139,-0.38334,-0.3462,0.03731,0.04585,0.05214,0.06404,0.06952,-1.6742062,-405.680267675,6.750928633333333,-28.247752366666667,9.428237266666669,-0.86600685,6.173255533333333,2.1273,2
AC0302,15,60,-0.56064,-0.51255,-0.4998,-0.37715,-0.32161,0.03672,0.05171,0.05264,0.06122,0.06816,-1.6738411,-405.6678415446,6.750648216666666,-28.04983748333333,9.3279801,-0.8660472333333333,6.0761257,2.128,2
AC0303,15,60,-0.55654,-0.52293,-0.49318,-0.37756,-0.32543,0.03515,0.04738,0.05388,0.05957,0.07349,-1.6723468,-405.6764019382,6.750473816666667,-28.0912041,9.34682425,-0.8661206,6.098753266666667,3.0981,2
AC0304,15,60,-0.55798,-0.51676,-0.49557,-0.3796,-0.32341,0.03566,0.04672,0.05483,0.06293,0.07265,-1.6728607,-405.6767832472,6.7505136666666665,-28.2715852,9.437608416666666,-0.8661341166666666,6.1883175,2.6531,2
AC0305,17,68,-0.49325,-0.4844,-0.38294,-0.36821,-0.30711,0.03677,0.04816,0.05314,0.05771,0.06578,-1.7435654,-648.1080569691,9.52253411764706,-35.22760145588235,10.769618014705882,-0.9593077058823528,6.363756191176471,1.2337,2
AC0306,17,68,-0.50281,-0.47513,-0.37652,-0.36885,-0.32025,0.03704,0.04795,0.05447,0.06232,0.06515,-1.7404849,-648.1174329373,9.52276675,-34.95271695588235,10.631672573529412,-0.9594983676470588,6.226637279411765,1.9659,2
AC0307,17,68,-0.48989,-0.47623,-0.40606,-0.35141,-0.31328,0.03701,0.04694,0.05294,0.06246,0.06521,-1.7407779,-648.1112868007,9.522729441176471,-34.94340275,10.628034352941176,-0.9594310294117648,6.221021647058824,2.0335,2
AC0308,17,68,-0.49651,-0.46474,-0.37606,-0.37253,-0.31448,0.03701,0.04656,0.05414,0.06193,0.06418,-1.7432214,-648.104667981,9.522664735294118,-35.17887927941177,10.746089897058823,-0.959374367647059,6.338548014705883,2.3105,2
AC0309,16,68,-0.50153,-0.46698,-0.38692,-0.35456,-0.31945,0.03756,0.04716,0.0527,0.06228,0.06549,-1.7574209,-704.3299077919,10.349220220588236,-37.137353955882354,11.08314338235294,-0.989159926470588,6.336357514705883,1.2479,2
AC0310,16,68,-0.50687,-0.46239,-0.3984,-0.35666,-0.31686,0.03714,0.04822,0.05367,0.06216,0.06727,-1.7555877,-704.3321213118,10.349350029411765,-36.87481105882353,10.951404044117648,-0.9893704264705884,6.205602088235295,1.9937,2
AC0312,16,68,-0.50064,-0.46413,-0.41202,-0.35377,-0.31202,0.03758,0.0492,0.05156,0.06372,0.06773,-1.7573939,-704.3271760723,10.349310852941176,-37.15550839705882,11.092604191176472,-0.9893433529411764,6.345184117647058,1.8005,2
AC0313,15,68,-0.51065,-0.42978,-0.42265,-0.38436,-0.33627,0.03579,0.04478,0.05042,0.06286,0.06871,-1.6938297,-765.7214101888,11.252827235294118,-39.15596038235294,11.393842338235295,-1.020928544117647,6.269610382352941,2.9262,2
AC0314,15,68,-0.49671,-0.49168,-0.44927,-0.37121,-0.32086,0.03665,0.05124,0.0537,0.06178,0.06873,-1.694705,-765.7136827259,11.252824367647058,-38.92338298529412,11.276767352941178,-1.0212110147058822,6.154506926470588,2.1306,2
AC0315,15,68,-0.49211,-0.4902,-0.46293,-0.37015,-0.32306,0.03519,0.04743,0.05362,0.05976,0.07424,-1.6947025,-765.7120393084,11.252691794117649,-38.94618025,11.287854705882353,-1.02117975,6.166342338235294,2.9921,2
AC0316,15,68,-0.48823,-0.48794,-0.46199,-0.37376,-0.32141,0.03557,0.04664,0.05519,0.06299,0.07125,-1.6960527,-765.7129800277,11.252757279411766,-39.24206863235294,11.436086779411765,-1.021196838235294,6.313936397058823,2.6457,2
AC0377,14,50,-0.51701,-0.50996,-0.41281,-0.37995,-0.33529,0.03629,0.04688,0.05187,0.06574,0.07155,-1.3478796,-285.8236806932,5.70665662,-24.19790982,8.139673420000001,-0.80435466,5.439460820000001,1.9861,2
AC0379,17,58,-0.50326,-0.50209,-0.40766,-0.37308,-0.32476,0.03591,0.04608,0.05173,0.06542,0.06779,-1.5559572,-324.8726641707,5.5919092586206895,-24.875836448275862,8.56346953448276,-0.7954319827586207,5.914636827586207,2.1341,2
AC0380,17,58,-0.50508,-0.49844,-0.40876,-0.36443,-0.33322,0.03576,0.0472,0.05035,0.06554,0.06651,-1.5550865,-324.8749124571,5.591921206896552,-24.901983431034484,8.576327706896551,-0.795462051724138,5.927905,2.4398,2
AC0381,17,58,-0.51124,-0.49766,-0.40811,-0.3724,-0.32538,0.03604,0.04676,0.05094,0.06474,0.06949,-1.5572989,-324.8713020846,5.591896620689655,-25.053678741379308,8.652191327586207,-0.795421551724138,6.00378301724138,2.2223,2
AC0382,15,58,-0.52357,-0.49321,-0.42866,-0.38573,-0.32152,0.03707,0.04839,0.05227,0.06612,0.07099,-1.6044345,-360.7284041851,6.208806603448276,-26.551875965517244,8.957189344827587,-0.8360302413793103,6.002454999999999,1.6769,2
AC0383,15,58,-0.51773,-0.50158,-0.41641,-0.38131,-0.31691,0.03189,0.04427,0.05505,0.06433,0.07265,-1.6070788,-360.7079320056,6.208549810344827,-26.453746396551725,8.908326568965517,-0.8357496379310344,5.953517379310345,3.3199,2
AC0384,15,58,-0.50747,-0.50617,-0.41624,-0.35789,-0.34231,0.03274,0.04864,0.05069,0.06771,0.07023,-1.604366,-360.7169584475,6.208630086206897,-26.48883851724138,8.925143103448276,-0.8358998448275862,5.971707275862069,2.506,2
AC0385,15,58,-0.51658,-0.5089,-0.41584,-0.37764,-0.31859,0.0323,0.0459,0.0518,0.06363,0.07339,-1.6078051,-360.7095700908,6.208596155172414,-26.65011701724138,9.006782344827586,-0.8357701379310345,6.051378155172414,3.1159,2
AC0386,16,58,-0.5139,-0.44336,-0.40924,-0.37237,-0.29378,0.03776,0.0458,0.0512,0.0655,0.06828,-1.5838288,-340.8874735123,5.867152344827586,-25.7145361724138,8.78478925862069,-0.8143057413793104,5.999530068965517,1.3786,2
AC0387,16,58,-0.51152,-0.46077,-0.40707,-0.36712,-0.28662,0.03437,0.04533,0.05141,0.06485,0.06973,-1.5875993,-340.8706049579,5.866960310344828,-25.629971396551724,8.741923655172414,-0.814048224137931,5.958056241379311,2.9641,2
AC0388,16,58,-0.49828,-0.47217,-0.40403,-0.33373,-0.32059,0.03294,0.0462,0.05084,0.06351,0.07164,-1.5839375,-340.8818754889,5.867079637931035,-25.6655695,8.759467568965517,-0.8142594482758622,5.976008034482759,3.7665,2
AC0390,14,58,-0.53976,-0.52578,-0.44064,-0.3972,-0.34422,0.03338,0.04546,0.05446,0.06865,0.06899,-1.6103784,-384.7206772207,6.622467275862069,-27.50187963793104,9.139568965517242,-0.8613612586206897,5.968089534482759,3.6175,2
AC0391,14,58,-0.53351,-0.52537,-0.42793,-0.39328,-0.34183,0.03486,0.04966,0.05262,0.06645,0.06867,-1.6120612,-384.707361335,6.622422362068966,-27.41234860344828,9.09517472413793,-0.8611961551724138,5.923062137931034,2.3444,2
